conc,rain_setting,exp,rep,Attribute,Value
1,1,4,1,ddpcRquant,0.999944117
1,1,4,1,umbrella,1.00035192
1,1,4,1,em_t,0.999944117
1,1,4,1,em_tskew,0.999944117
1,1,4,2,cloudy,0.999944117
1,1,4,2,ddpcRquant,0.999944117
1,1,4,2,umbrella,1.000215967
1,1,4,2,em_t,0.999944117
1,1,4,2,em_tskew,0.999944117
1,1,4,3,cloudy,0.999944117
1,1,4,3,ddpcRquant,0.999944117
1,1,4,3,umbrella,1.000215967
1,1,4,3,em_t,0.999944117
1,1,4,3,em_tskew,0.999944117
1,1,5,1,cloudy,0.999944117
1,1,5,1,ddpcRquant,0.999944117
1,1,5,1,umbrella,0.999944117
1,1,5,1,em_t,0.999944117
1,1,5,1,em_tskew,0.999944117
1,1,5,2,cloudy,0.999944117
1,1,5,2,ddpcRquant,0.999944117
1,1,5,2,umbrella,0.999944117
1,1,5,2,em_t,0.999944117
1,1,5,2,em_tskew,0.999944117
1,1,5,3,cloudy,0.999944117
1,1,5,3,ddpcRquant,0.999944117
1,1,5,3,umbrella,0.999944117
1,1,5,3,em_t,0.999944117
1,1,5,3,em_tskew,0.999944117
1,2,1,1,cloudy,0.986579085
1,2,1,1,ddpcRquant,0.981095955
1,2,1,1,umbrella,0.99953648
1,2,1,1,em_t,0.996416776
1,2,1,1,em_tskew,0.997365222
1,2,1,2,cloudy,0.985238962
1,2,1,2,ddpcRquant,0.983098492
1,2,1,2,umbrella,0.997907595
1,2,1,2,em_t,0.994252273
1,2,1,2,em_tskew,0.996010575
1,2,1,3,cloudy,0.981629573
1,2,1,3,ddpcRquant,0.980429333
1,2,1,3,umbrella,1.003756758
1,2,1,3,em_t,0.990610265
1,2,1,3,em_tskew,0.992092445
1,2,2,1,cloudy,0.986310917
1,2,2,1,ddpcRquant,0.979629972
1,2,2,1,umbrella,0.999264815
1,2,2,1,em_t,0.995063413
1,2,2,1,em_tskew,0.996281358
1,2,2,2,cloudy,0.984435749
1,2,2,2,ddpcRquant,0.980562622
1,2,2,2,umbrella,1.00062388
1,2,2,2,em_t,0.99384695
1,2,2,2,em_tskew,0.994657761
1,2,2,3,cloudy,0.983365801
1,2,2,3,ddpcRquant,0.980962595
1,2,2,3,umbrella,1.004985343
1,2,2,3,em_t,0.993036796
1,2,2,3,em_tskew,0.993441791
1,2,3,1,cloudy,0.984034384
1,2,3,1,ddpcRquant,0.980162808
1,2,3,1,umbrella,0.998043234
1,2,3,1,em_t,0.991014278
1,2,3,1,em_tskew,0.992092445
1,2,3,2,cloudy,0.982831256
1,2,3,2,ddpcRquant,0.978299123
1,2,3,2,umbrella,0.997636371
1,2,3,2,em_t,0.993441791
1,2,3,2,em_tskew,0.99384695
1,2,3,3,cloudy,0.982831256
1,2,3,3,ddpcRquant,0.978432128
1,2,3,3,umbrella,0.997094145
1,2,3,3,em_t,0.992092445
1,2,3,3,em_tskew,0.993036796
1,2,4,1,cloudy,0.986713196
1,2,4,1,ddpcRquant,0.98604282
1,2,4,1,umbrella,0.998450262
1,2,4,1,em_t,0.993306775
1,2,4,1,em_tskew,0.994657761
1,2,4,2,cloudy,0.984971152
1,2,4,2,ddpcRquant,0.984168154
1,2,4,2,umbrella,0.998993224
1,2,4,2,em_t,0.992631965
1,2,4,2,em_tskew,0.993576826
1,2,4,3,cloudy,0.98604282
1,2,4,3,ddpcRquant,0.986847325
1,2,4,3,umbrella,0.998993224
1,2,4,3,em_t,0.993171776
1,2,4,3,em_tskew,0.99398204
1,2,5,1,cloudy,0.985908799
1,2,5,1,ddpcRquant,0.983766897
1,2,5,1,umbrella,0.99546923
1,2,5,1,em_t,0.993711879
1,2,5,1,em_tskew,0.994657761
1,2,5,2,cloudy,0.986847325
1,2,5,2,ddpcRquant,0.985105048
1,2,5,2,umbrella,1.003347564
1,2,5,2,em_t,0.996281358
1,2,5,2,em_tskew,0.996416776
1,2,5,3,cloudy,0.980029573
1,2,5,3,ddpcRquant,0.979363661
1,2,5,3,umbrella,0.998993224
1,2,5,3,em_t,0.992497058
1,2,5,3,em_tskew,0.993036796
1,3,1,1,cloudy,0.935091361
1,3,1,1,ddpcRquant,0.869884359
1,3,1,1,umbrella,0.986579085
1,3,1,1,em_t,0.974979728
1,3,1,1,em_tskew,0.975510092
1,3,1,2,cloudy,0.931531281
1,3,1,2,ddpcRquant,0.856136809
1,3,1,2,umbrella,0.989399204
1,3,1,2,em_t,0.975244875
1,3,1,2,em_tskew,0.975510092
1,3,1,3,cloudy,0.928616382
1,3,1,3,ddpcRquant,0.851205485
1,3,1,3,umbrella,0.990879589
1,3,1,3,em_t,0.975908049
1,3,1,3,em_tskew,0.975908049
1,3,2,1,cloudy,0.939559359
1,3,2,1,ddpcRquant,0.859556019
1,3,2,1,umbrella,0.990206415
1,3,2,1,em_t,0.980695929
1,3,2,1,em_tskew,0.980962595
1,3,2,2,cloudy,0.931023731
1,3,2,2,ddpcRquant,0.850385957
1,3,2,2,umbrella,0.997500787
1,3,2,2,em_t,0.971539206
1,3,2,2,em_tskew,0.976173441
1,3,2,3,cloudy,0.926719927
1,3,2,3,ddpcRquant,0.85660773
1,3,2,3,umbrella,0.996281358
1,3,2,3,em_t,0.966926348
1,3,2,3,em_tskew,0.971142983
1,3,3,1,cloudy,0.939943261
1,3,3,1,ddpcRquant,0.855195633
1,3,3,1,umbrella,0.992362169
1,3,3,1,em_t,0.979230532
1,3,3,1,em_tskew,0.980562622
1,3,3,2,cloudy,0.927098931
1,3,3,2,ddpcRquant,0.844202655
1,3,3,2,umbrella,0.986981472
1,3,3,2,em_t,0.971142983
1,3,3,2,em_tskew,0.974847181
1,3,3,3,cloudy,0.929122711
1,3,3,3,ddpcRquant,0.856019114
1,3,3,3,umbrella,0.985774795
1,3,3,3,em_t,0.979496808
1,3,3,3,em_tskew,0.979363661
1,3,4,1,cloudy,0.926719927
1,3,4,1,ddpcRquant,0.857432375
1,3,4,1,umbrella,0.986713196
1,3,4,1,em_t,0.967978841
1,3,4,1,em_tskew,0.968110481
1,3,4,2,cloudy,0.931023731
1,3,4,2,ddpcRquant,0.86050131
1,3,4,2,umbrella,0.993711879
1,3,4,2,em_t,0.973522678
1,3,4,2,em_tskew,0.978432128
1,3,4,3,cloudy,0.928110309
1,3,4,3,ddpcRquant,0.8603831
1,3,4,3,umbrella,0.991014278
1,3,4,3,em_t,0.977501463
1,3,4,3,em_tskew,0.978565151
1,3,5,1,cloudy,0.930516439
1,3,5,1,ddpcRquant,0.836671191
1,3,5,1,umbrella,0.999672341
1,3,5,1,em_t,0.979629972
1,3,5,1,em_tskew,0.980029573
1,3,5,2,cloudy,0.937897486
1,3,5,2,ddpcRquant,0.841647189
1,3,5,2,umbrella,0.991148985
1,3,5,2,em_t,0.977634362
1,3,5,2,em_tskew,0.978166136
1,3,5,3,cloudy,0.930262889
1,3,5,3,ddpcRquant,0.834134874
1,3,5,3,umbrella,0.99384695
1,3,5,3,em_t,0.966531948
1,3,5,3,em_tskew,0.970351009
1,4,1,1,cloudy,0.852025686
1,4,1,1,ddpcRquant,0.756299996
1,4,1,1,umbrella,0.982831256
1,4,1,1,em_t,0.940583424
1,4,1,1,em_tskew,0.940199277
1,4,1,2,cloudy,0.85272925
1,4,1,2,ddpcRquant,0.759928214
1,4,1,2,umbrella,0.945848284
1,4,1,2,em_t,0.934582002
1,4,1,2,em_tskew,0.9331826
1,4,1,3,cloudy,0.852611955
1,4,1,3,ddpcRquant,0.761961497
1,4,1,3,umbrella,0.986847325
1,4,1,3,em_t,0.939175604
1,4,1,3,em_tskew,0.934963997
1,4,2,1,cloudy,0.860028553
1,4,2,1,ddpcRquant,0.736785638
1,4,2,1,umbrella,0.941736753
1,4,2,1,em_t,0.939815277
1,4,2,1,em_tskew,0.939815277
1,4,2,2,cloudy,0.848398466
1,4,2,2,ddpcRquant,0.731368393
1,4,2,2,umbrella,0.982163476
1,4,2,2,em_t,0.941352162
1,4,2,2,em_tskew,0.931658209
1,4,2,3,cloudy,0.85566611
1,4,2,3,ddpcRquant,0.731784064
1,4,2,3,umbrella,0.947652408
1,4,2,3,em_t,0.941095851
1,4,2,3,em_tskew,0.939943261
1,4,3,1,cloudy,0.865835288
1,4,3,1,ddpcRquant,0.770352251
1,4,3,1,umbrella,0.958546045
1,4,3,1,em_t,0.95191791
1,4,3,1,em_tskew,0.951399909
1,4,3,2,cloudy,0.839561199
1,4,3,2,ddpcRquant,0.769812265
1,4,3,2,umbrella,0.947136612
1,4,3,2,em_t,0.923315347
1,4,3,2,em_tskew,0.921554562
1,4,3,3,cloudy,0.85943792
1,4,3,3,ddpcRquant,0.792083928
1,4,3,3,umbrella,0.947394477
1,4,3,3,em_t,0.944818815
1,4,3,3,em_tskew,0.944947441
1,4,4,1,cloudy,0.84769794
1,4,4,1,ddpcRquant,0.796953349
1,4,4,1,umbrella,0.943019792
1,4,4,1,em_t,0.933564061
1,4,4,1,em_tskew,0.932674211
1,4,4,2,cloudy,0.856843273
1,4,4,2,ddpcRquant,0.78329073
1,4,4,2,umbrella,0.942506379
1,4,4,2,em_t,0.939303506
1,4,4,2,em_tskew,0.937769764
1,4,4,3,cloudy,0.841415197
1,4,4,3,ddpcRquant,0.784933576
1,4,4,3,umbrella,0.946234608
1,4,4,3,em_t,0.934454703
1,4,4,3,em_tskew,0.931912113
1,4,5,1,cloudy,0.859910398
1,4,5,1,ddpcRquant,0.765717873
1,4,5,1,umbrella,0.952565788
1,4,5,1,em_t,0.943790406
1,4,5,1,em_tskew,0.935983365
1,4,5,2,cloudy,0.852377406
1,4,5,2,ddpcRquant,0.761961497
1,4,5,2,umbrella,0.943405024
1,4,5,2,em_t,0.939047719
1,4,5,2,em_tskew,0.936493439
1,4,5,3,cloudy,0.832524197
1,4,5,3,ddpcRquant,0.756939314
1,4,5,3,umbrella,1.421714306
1,4,5,3,em_t,0.926593625
1,4,5,3,em_tskew,0.917791858
2.5,1,1,1,cloudy,2.499817263
2.5,1,1,1,ddpcRquant,2.499817263
2.5,1,1,1,umbrella,2.499817263
2.5,1,1,1,em_t,2.499817263
2.5,1,1,1,em_tskew,2.499817263
2.5,1,1,2,cloudy,2.499817263
2.5,1,1,2,ddpcRquant,2.499817263
2.5,1,1,2,umbrella,2.502866975
2.5,1,1,2,em_t,2.499817263
2.5,1,1,2,em_tskew,2.499817263
2.5,1,1,3,cloudy,2.499817263
2.5,1,1,3,ddpcRquant,2.499817263
2.5,1,1,3,umbrella,2.499817263
2.5,1,1,3,em_t,2.499817263
2.5,1,1,3,em_tskew,2.499817263
2.5,1,2,1,cloudy,2.499817263
2.5,1,2,1,ddpcRquant,2.499817263
2.5,1,2,1,umbrella,2.499817263
2.5,1,2,1,em_t,2.499817263
2.5,1,2,1,em_tskew,2.499817263
2.5,1,2,2,cloudy,2.499817263
2.5,1,2,2,ddpcRquant,2.499817263
2.5,1,2,2,umbrella,2.499817263
2.5,1,2,2,em_t,2.499817263
2.5,1,2,2,em_tskew,2.499817263
2.5,1,2,3,cloudy,2.499817263
2.5,1,2,3,ddpcRquant,2.499817263
2.5,1,2,3,umbrella,2.523231764
2.5,1,2,3,em_t,2.499817263
2.5,1,2,3,em_tskew,2.499817263
2.5,1,3,1,cloudy,2.499817263
2.5,1,3,1,ddpcRquant,2.499817263
2.5,1,3,1,umbrella,2.499817263
2.5,1,3,1,em_t,2.499817263
2.5,1,3,1,em_tskew,2.499817263
2.5,1,3,2,cloudy,2.499817263
2.5,1,3,2,ddpcRquant,2.499817263
2.5,1,3,2,umbrella,2.507152259
2.5,1,3,2,em_t,2.499817263
2.5,1,3,2,em_tskew,2.499817263
2.5,1,3,3,cloudy,2.499817263
2.5,1,3,3,ddpcRquant,2.499817263
2.5,1,3,3,umbrella,2.499817263
2.5,1,3,3,em_t,2.499817263
2.5,1,3,3,em_tskew,2.499817263
2.5,1,4,1,cloudy,2.499817263
2.5,1,4,1,ddpcRquant,2.499817263
2.5,1,4,1,umbrella,2.502256288
2.5,1,4,1,em_t,2.499817263
2.5,1,4,1,em_tskew,2.499817263
2.5,1,4,2,cloudy,2.499817263
2.5,1,4,2,ddpcRquant,2.499817263
2.5,1,4,2,umbrella,2.508380006
2.5,1,4,2,em_t,2.499817263
2.5,1,4,2,em_tskew,2.499817263
2.5,1,4,3,cloudy,2.499817263
2.5,1,4,3,ddpcRquant,2.499817263
2.5,1,4,3,umbrella,2.515159693
2.5,1,4,3,em_t,2.499817263
2.5,1,4,3,em_tskew,2.499817263
2.5,1,5,1,cloudy,2.499817263
2.5,1,5,1,ddpcRquant,2.499817263
2.5,1,5,1,umbrella,2.499817263
2.5,1,5,1,em_t,2.499817263
2.5,1,5,1,em_tskew,2.499817263
2.5,1,5,2,cloudy,2.499817263
2.5,1,5,2,ddpcRquant,2.499817263
2.5,1,5,2,umbrella,2.503478035
2.5,1,5,2,em_t,2.499817263
2.5,1,5,2,em_tskew,2.499817263
2.5,1,5,3,cloudy,2.499817263
2.5,1,5,3,ddpcRquant,2.499817263
2.5,1,5,3,umbrella,2.499817263
2.5,1,5,3,em_t,2.499817263
2.5,1,5,3,em_tskew,2.499817263
2.5,2,1,1,cloudy,2.427581583
2.5,2,1,1,ddpcRquant,2.403511012
2.5,2,1,1,umbrella,2.523231764
2.5,2,1,1,em_t,2.463340872
2.5,2,1,1,em_tskew,2.471595636
2.5,2,1,2,cloudy,2.447610865
2.5,2,1,2,ddpcRquant,2.382711137
2.5,2,1,2,umbrella,0.455785192
2.5,2,1,2,em_t,2.463928243
2.5,2,1,2,em_tskew,2.468639677
2.5,2,1,3,cloudy,2.448189067
2.5,2,1,3,ddpcRquant,2.402958067
2.5,2,1,3,umbrella,2.575707014
2.5,2,1,3,em_t,2.468639677
2.5,2,1,3,em_tskew,2.47278047
2.5,2,2,1,cloudy,2.456319193
2.5,2,2,1,ddpcRquant,2.377847577
2.5,2,2,1,umbrella,0.433478855
2.5,2,2,1,em_t,2.470412204
2.5,2,2,1,em_tskew,2.476343419
2.5,2,2,2,cloudy,2.449925681
2.5,2,2,2,ddpcRquant,2.375155786
2.5,2,2,2,umbrella,0.43811744
2.5,2,2,2,em_t,2.46451596
2.5,2,2,2,em_tskew,2.469821012
2.5,2,2,3,cloudy,2.448189067
2.5,2,2,3,ddpcRquant,2.37247122
2.5,2,2,3,umbrella,0.439978916
2.5,2,2,3,em_t,2.47396671
2.5,2,2,3,em_tskew,2.477533895
2.5,2,3,1,cloudy,2.449925681
2.5,2,3,1,ddpcRquant,2.404064262
2.5,2,3,1,umbrella,0.433478855
2.5,2,3,1,em_t,2.476343419
2.5,2,3,1,em_tskew,2.482310024
2.5,2,3,2,cloudy,2.457486054
2.5,2,3,2,ddpcRquant,2.414075469
2.5,2,3,2,umbrella,2.517016704
2.5,2,3,2,em_t,2.47278047
2.5,2,3,2,em_tskew,2.479322271
2.5,2,3,3,cloudy,2.445878263
2.5,2,3,3,ddpcRquant,2.409057338
2.5,2,3,3,umbrella,0.445662298
2.5,2,3,3,em_t,2.463928243
2.5,2,3,3,em_tskew,2.47396671
2.5,2,4,1,cloudy,2.436116486
2.5,2,4,1,ddpcRquant,2.394152287
2.5,2,4,1,umbrella,2.52510384
2.5,2,4,1,em_t,2.467459736
2.5,2,4,1,em_tskew,2.478129666
2.5,2,4,2,cloudy,2.447032997
2.5,2,4,2,ddpcRquant,2.38705425
2.5,2,4,2,umbrella,2.516397317
2.5,2,4,2,em_t,2.466281186
2.5,2,4,2,em_tskew,2.475748712
2.5,2,4,3,cloudy,2.447032997
2.5,2,4,3,ddpcRquant,2.371935171
2.5,2,4,3,umbrella,0.455942946
2.5,2,4,3,em_t,2.466281186
2.5,2,4,3,em_tskew,2.476343419
2.5,2,5,1,cloudy,2.457486054
2.5,2,5,1,ddpcRquant,2.402958067
2.5,2,5,1,umbrella,0.444569828
2.5,2,5,1,em_t,2.472187877
2.5,2,5,1,em_tskew,2.478129666
2.5,2,5,2,cloudy,2.438404816
2.5,2,5,2,ddpcRquant,2.399646806
2.5,2,5,2,umbrella,2.497384171
2.5,2,5,2,em_t,2.465692431
2.5,2,5,2,em_tskew,2.472187877
2.5,2,5,3,cloudy,2.430418465
2.5,2,5,3,ddpcRquant,2.411842079
2.5,2,5,3,umbrella,0.442699795
2.5,2,5,3,em_t,2.466281186
2.5,2,5,3,em_tskew,2.468639677
2.5,3,1,1,cloudy,2.291150715
2.5,3,1,1,ddpcRquant,1.77756075
2.5,3,1,1,umbrella,0.519446006
2.5,3,1,1,em_t,2.41128451
2.5,3,1,1,em_tskew,2.407390207
2.5,3,1,2,cloudy,2.328415853
2.5,3,1,2,ddpcRquant,1.768140604
2.5,3,1,2,umbrella,0.504098303
2.5,3,1,2,em_t,2.41295815
2.5,3,1,2,em_tskew,2.453989547
2.5,3,1,3,cloudy,2.327902901
2.5,3,1,3,ddpcRquant,1.806670082
2.5,3,1,3,umbrella,0.514833645
2.5,3,1,3,em_t,2.431555474
2.5,3,1,3,em_tskew,2.43554522
2.5,3,2,1,cloudy,2.302585093
2.5,3,2,1,ddpcRquant,1.664950622
2.5,3,2,1,umbrella,0.497087098
2.5,3,2,1,em_t,2.432693778
2.5,3,2,1,em_tskew,2.429850444
2.5,3,2,2,cloudy,2.324319585
2.5,3,2,2,ddpcRquant,1.710640418
2.5,3,2,2,umbrella,0.513495852
2.5,3,2,2,em_t,2.447610865
2.5,3,2,2,em_tskew,2.43554522
2.5,3,2,3,cloudy,2.30058709
2.5,3,2,3,ddpcRquant,1.621004549
2.5,3,2,3,umbrella,0.515838166
2.5,3,2,3,em_t,2.437832242
2.5,3,2,3,em_tskew,2.431555474
2.5,3,3,1,cloudy,2.306091232
2.5,3,3,1,ddpcRquant,1.842000686
2.5,3,3,1,umbrella,0.528650209
2.5,3,3,1,em_t,2.42871537
2.5,3,3,1,em_tskew,2.42644908
2.5,3,3,2,cloudy,2.296106127
2.5,3,3,2,ddpcRquant,1.795466331
2.5,3,3,2,umbrella,0.528395745
2.5,3,3,2,em_t,2.439550948
2.5,3,3,2,em_tskew,2.428148316
2.5,3,3,3,cloudy,2.283272782
2.5,3,3,3,ddpcRquant,1.816154626
2.5,3,3,3,umbrella,0.512994641
2.5,3,3,3,em_t,2.432693778
2.5,3,3,3,em_tskew,2.427581583
2.5,3,4,1,cloudy,2.290656522
2.5,3,4,1,ddpcRquant,1.721207813
2.5,3,4,1,umbrella,0.524164188
2.5,3,4,1,em_t,2.416874239
2.5,3,4,1,em_tskew,2.41128451
2.5,3,4,2,cloudy,2.279356967
2.5,3,4,2,ddpcRquant,1.808193776
2.5,3,4,2,umbrella,0.520202786
2.5,3,4,2,em_t,2.433263417
2.5,3,4,2,em_tskew,2.429850444
2.5,3,4,3,cloudy,2.312130506
2.5,3,4,3,ddpcRquant,1.736135565
2.5,3,4,3,umbrella,0.505921004
2.5,3,4,3,em_t,2.414075469
2.5,3,4,3,em_tskew,2.41128451
2.5,3,5,1,cloudy,2.318714475
2.5,3,5,1,ddpcRquant,1.849918383
2.5,3,5,1,umbrella,0.517682411
2.5,3,5,1,em_t,2.446455463
2.5,3,5,1,em_tskew,2.442997247
2.5,3,5,2,cloudy,2.301086217
2.5,3,5,2,ddpcRquant,1.776378367
2.5,3,5,2,umbrella,0.503684516
2.5,3,5,2,em_t,2.44184716
2.5,3,5,2,em_tskew,2.43383338
2.5,3,5,3,cloudy,2.333559897
2.5,3,5,3,ddpcRquant,1.742683632
2.5,3,5,3,umbrella,0.506003933
2.5,3,5,3,em_t,2.483507629
2.5,3,5,3,em_tskew,2.481711759
2.5,4,1,1,cloudy,2.058071516
2.5,4,1,1,ddpcRquant,0.548700576
2.5,4,1,1,umbrella,0.711514838
2.5,4,1,1,em_t,2.248096908
2.5,4,1,1,em_tskew,2.142594357
2.5,4,1,2,cloudy,2.076645454
2.5,4,1,2,ddpcRquant,0.547403167
2.5,4,1,2,umbrella,0.701481817
2.5,4,1,2,em_t,2.268666875
2.5,4,1,2,em_tskew,2.162823151
2.5,4,1,3,cloudy,2.046393688
2.5,4,1,3,ddpcRquant,0.526108481
2.5,4,1,3,umbrella,0.688756832
2.5,4,1,3,em_t,2.217325249
2.5,4,1,3,em_tskew,2.114032986
2.5,4,2,1,cloudy,2.082646673
2.5,4,2,1,ddpcRquant,1.446044366
2.5,4,2,1,umbrella,0.678160051
2.5,4,2,1,em_t,2.215490386
2.5,4,2,1,em_tskew,2.022683208
2.5,4,2,2,cloudy,2.102096232
2.5,4,2,2,ddpcRquant,1.481924592
2.5,4,2,2,umbrella,0.696854042
2.5,4,2,2,em_t,2.259525604
2.5,4,2,2,em_tskew,2.133264348
2.5,4,2,3,cloudy,2.067908306
2.5,4,2,3,ddpcRquant,1.483686707
2.5,4,2,3,umbrella,0.686469526
2.5,4,2,3,em_t,2.278868566
2.5,4,2,3,em_tskew,2.121514318
2.5,4,3,1,cloudy,2.065538637
2.5,4,3,1,ddpcRquant,1.456073256
2.5,4,3,1,umbrella,0.701078551
2.5,4,3,1,em_t,2.246677461
2.5,4,3,1,em_tskew,2.177716111
2.5,4,3,2,cloudy,2.079041622
2.5,4,3,2,ddpcRquant,0.701481817
2.5,4,3,2,umbrella,0.686966321
2.5,4,3,2,em_t,2.269633993
2.5,4,3,2,em_tskew,2.167617233
2.5,4,3,3,cloudy,2.037148629
2.5,4,3,3,ddpcRquant,1.465770563
2.5,4,3,3,umbrella,0.650183481
2.5,4,3,3,em_t,2.205912206
2.5,4,3,3,em_tskew,2.143446872
2.5,4,4,1,cloudy,2.078242261
2.5,4,4,1,ddpcRquant,1.368650926
2.5,4,4,1,umbrella,0.69615169
2.5,4,4,1,em_t,2.268666875
2.5,4,4,1,em_tskew,2.197774729
2.5,4,4,2,cloudy,2.111138628
2.5,4,4,2,ddpcRquant,0.669430654
2.5,4,4,2,umbrella,0.686171567
2.5,4,4,2,em_t,2.283272782
2.5,4,4,2,em_tskew,2.197324582
2.5,4,4,3,cloudy,2.112791521
2.5,4,4,3,ddpcRquant,0.683989243
2.5,4,4,3,umbrella,0.693647306
2.5,4,4,3,em_t,2.269150317
2.5,4,4,3,em_tskew,2.146864218
2.5,4,5,1,cloudy,2.079441542
2.5,4,5,1,ddpcRquant,0.622968346
2.5,4,5,1,umbrella,0.68299885
2.5,4,5,1,em_t,2.237734121
2.5,4,5,1,em_tskew,2.117351115
2.5,4,5,2,cloudy,2.006934851
2.5,4,5,2,ddpcRquant,0.621384814
2.5,4,5,2,umbrella,0.704814985
2.5,4,5,2,em_t,2.17111833
2.5,4,5,2,em_tskew,2.081042823
2.5,4,5,3,cloudy,2.054553826
2.5,4,5,3,ddpcRquant,0.632804952
2.5,4,5,3,umbrella,0.681515096
2.5,4,5,3,em_t,2.241019737
2.5,4,5,3,em_tskew,2.16674387
